,Date,User,Tweet,Like,Reply,Retweet,Quote
525,2022-01-12 13:32:04+00:00,KDeeyy,"Angat Buhay Lahat

Kasama ba kami diyang mga anti-Leni? qqqqq",11,2,0,0
526,2022-01-12 13:30:45+00:00,buhjane,Can you just imagine his love letters to VP Leni? 😍😍 https://t.co/z9JbH42P7R qqqqq,0,0,0,0
527,2022-01-12 13:30:40+00:00,sheontonin,LET LENI LEAD qqqqq,0,3,0,0
528,2022-01-12 13:30:01+00:00,jovenbaaaj,"...""this is my country. You fuckers get out... so we have to make Leni win."" https://t.co/W6uGK0txU1 qqqqq",0,0,0,0
529,2022-01-12 13:29:23+00:00,TinderangI,"Ako si Bea mula sa GMA Cavite, lumalaban at sumusuporta para kay LENI at KIKO at para mas magandang kinabukasan ng bawat Pilipino! 

Kay LENI ROBREDO at KIKO PANGILINAN, Gobyernong Tapat, Angat Buhay Lahat! 🎀
#LakasNiLeni #LeniKiko2022
#GobyernongTapatAngatBuhayLahat https://t.co/zuWcsyRwZD qqqqq",29,1,2,0
530,2022-01-12 13:27:25+00:00,radiorockhound,"Now Playing!!!!
Brae Leni - Rockhound Radio

Listen NOW!!!!!!!!!!
https://t.co/gxbEAHc9vQ qqqqq",0,0,0,0
531,2022-01-12 13:25:38+00:00,are_bencho,"𝗠𝗲 : madam mein baap kese banunga..?? 

𝗠𝗮𝗱𝗮𝗺 : Aasmaan se ek pari aayegi
Or tumhari wife ko baby de degi.. 

𝗠𝗲 : Toh mujhe leni kiski hai wife
Ki ya pari ki..? qqqqq",0,0,0,0
532,2022-01-12 13:25:21+00:00,Lorenxhie,Naiyak ako ing campaign ni mama si Leni Robredo sa mga amiga niya. 🥺💖 qqqqq,7,0,0,0
533,2022-01-12 13:24:53+00:00,AninoNiAlbert,"Mali to         👇🏼
ABL = Angat Buhay Lahat

Eto tama     👇🏼
ABL = Ang Bobang Leni qqqqq",11,1,0,0
534,2022-01-12 13:24:40+00:00,ReesStaMaria,I really like VP Leni's Angat Buhay Lahat slogan. That is all. qqqqq,4,0,3,0
535,2022-01-12 13:24:24+00:00,maryjhoanaaa,"Kahit hindi na muna ako magkajowa, basta PRESIDENT LENI ROBREDO sa 2022. ✊ https://t.co/SAaY9eGWAf qqqqq",3,1,0,0
536,2022-01-12 13:24:08+00:00,Queerwulf3,"Yung nakita kong nakalike sa isang Leni group Yung tita kong DDS. 

#hope qqqqq",3,0,1,0
537,2022-01-12 13:22:38+00:00,_bubbletae,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/k8ec6HHuxA qqqqq",1,0,0,0
538,2022-01-12 13:22:05+00:00,yangumali,"Ako si Yang mula sa Quezon City, lumalaban at sumusuporta para kay LENI at KIKO at para mas magandang kinabukasan ng bawat Pilipino! 

Kay LENI ROBREDO at KIKO PANGILINAN, Gobyernong Tapat, Angat Buhay Lahat!

#LakasNiLeni 
#LeniKiko2022 https://t.co/izwzgU1oYD qqqqq",6,0,4,0
539,2022-01-12 13:21:54+00:00,BatangPink2022,"Mga kababayan! 
Our 17th President of the Republic Of The Philippines.
@lenirobredo .

#LeniRobredo2022 
Gobyernong Tapat Angat Buhay https://t.co/wNivsnJdEb qqqqq",25,0,10,0
540,2022-01-12 13:20:14+00:00,sehunownsme,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/f0GV1FH7ne qqqqq",3,0,0,0
541,2022-01-12 13:18:44+00:00,itsmezeee_,"Gobyernong Tapat, Angat Buhay Lahat !!! Shempre hindi nyo masabi no?? Kasi alam nyo yung kandidato nyo hindi tapat. Madam Leni’s New Tagline screams of the implications of good governance, accountability and social justice…. Kayo anong meron kayo?? Bukod sa mythology nyo po? qqqqq",4,2,3,0
542,2022-01-12 13:18:42+00:00,betterfuture143,"The Angat Buhay Lahat fb group just created today and we  gained 50k+ members! This group may help VP Leni to share her advocacy, plans and the goodness of her, this is the time to fight back and  to stop  fakenews and spliced videos wag mag alala Hindi ka nagiisa kasama mo kami https://t.co/L3J9cfyc9m qqqqq",1,0,1,0
543,2022-01-12 13:17:38+00:00,NuegasGabriel,Leni Robredo at kakampink in the Haus.✔️✔️✔️💪💪💪https://t.co/Fu4OufdFhb qqqqq,2,0,1,0
544,2022-01-12 13:17:21+00:00,jngwnnaesarang,"Manifesting “ 17th President of the Philippines, Leni Robredo ”
#LetLeniLead2022 
#LeniForPresident2022 qqqqq",2,0,0,0
545,2022-01-12 13:17:08+00:00,Dxniboi,"Aside from Leni is a girl and she is lugaw, ano pang rason niyo para hindi siya iboto? qqqqq",0,0,0,0
546,2022-01-12 13:16:58+00:00,earthwizard1,"Jusmiyo!!! 

Parang may masamang binabalak sa bata si Leni Robredo dito. 😂 

#Eleksyon2022 https://t.co/tLWzMbWsUe qqqqq",5,4,2,1
547,2022-01-12 13:16:34+00:00,jenlisuuuh,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/kyZc1d4yHn qqqqq",2,0,0,0
548,2022-01-12 13:16:09+00:00,vec_alporha,Thank you po sa care kit VP @lenirobredo. #AngatBuhay #AlagangRobredo https://t.co/j08tXEPP0J qqqqq,25,0,0,0
549,2022-01-12 13:16:01+00:00,ChocolateDazed,"Napansin ko lang, pero correct me if I am wrong. VP Leni is the only one that offered action/resolution, and not just position sa limiting unvaccinated people mobility by positive reinforcement to get more people vaccinated. From the rest, kontra o suportado lang. qqqqq",1,0,0,0
550,2022-01-12 13:15:46+00:00,Manojkumar_099,"Nala reach leni vallu Andaru vachi  Hi
 cheppdra matladukundam 💔 https://t.co/M0YGG6mgzW qqqqq",24,33,4,0
551,2022-01-12 13:15:28+00:00,NuegasGabriel,Leni Robredo in the haus.✔️✔️✔️https://t.co/cMroWmhW83 qqqqq,0,0,0,0
552,2022-01-12 13:15:15+00:00,Gerswin33Horns,"SIKRETO NATIN ITO HA.

Ang hindi alam ng mga #Kakampinks ni vp leni, nagbi-build-up na yung galit ng mga tao sa walang habas, walang tigil, paulit-ulit na mga ads ng #LeniForPresident2022. Iritang-irita na sila.

Less votes for them, more votes for us!

#BBMSARA2022 #OFW #Duterte https://t.co/04UucPvWNF qqqqq",4,1,1,0
553,2022-01-12 13:14:51+00:00,OhSehochan,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/4a6bzIFEdp qqqqq",2,0,0,0
554,2022-01-12 13:14:49+00:00,pandaninjafluff,parang ang counterproductive nung ABL na pro leni. they invited non leni supporters in the hopes of convincing them pero yung mga replies mismo ang defensive. Nasasayangan ako sa chance ng proper discourse. Bardagulan at pinagkakaisahan ang impression ko sa nangyayari 😐 qqqqq,0,0,0,0
555,2022-01-12 13:14:16+00:00,n1c0l1t0,leni https://t.co/SkTp0yXNpG qqqqq,0,0,0,0
556,2022-01-12 13:13:54+00:00,ianklsdmbldr,how can Leni Robredo say with a straight face she lacks funding/machinery when she's the only candidate with too many annoying unskippable ads on Youtube and Facebook? qqqqq,0,0,0,0
557,2022-01-12 13:13:07+00:00,jean_charelle,"Planned to vote:

President-Leni Robredo
VP-Sara Duterte
Senators-
Rudy Duterte
Robin Padilla qqqqq",1,0,0,0
558,2022-01-12 13:12:37+00:00,tatancast,"""Mahirap? Oo. Pero kailangan ba? Kasi kung kailangan, gawan ng paraan."" -VP Leni

Nakukuha't nakakamit ang nararapat kung ginagawan ng paraan kahit nahihirapan.

""Gobyernong Tapat, Angat Buhay Lahat."" alay ni Leni Robredo at Kiko Pangilinan sa Pilipino't Pilipinas. #LeniKiko2022 qqqqq",5,0,3,0
559,2022-01-12 13:12:31+00:00,micoprnv,nakakatuwa lang g na g mga gate ng mga taga imus nagkalat talaga ang Leni/Kiko tarp.🎀 qqqqq,5,0,1,0
560,2022-01-12 13:11:59+00:00,OhmMayapot,"OhmNanon said: ""Let Leni Lead!!!"" https://t.co/ifAHEjUtBR qqqqq",5,0,0,0
561,2022-01-12 13:11:57+00:00,kyungsidious_,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/jx4qRZk5Om qqqqq",4,0,0,0
562,2022-01-12 13:11:35+00:00,rojan88,"ABL ay hindi na Anyone But Leni kundi, Ang Boto ko, Leni para Angat Buhay Lahat hehheee qqqqq",6,0,2,0
563,2022-01-12 13:11:11+00:00,lovesicheng_,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/0tHTHTtWoR qqqqq",1,0,0,0
564,2022-01-12 13:10:03+00:00,sunshinesonty,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/lKLc3kVnFn qqqqq",1,0,0,0
565,2022-01-12 13:09:33+00:00,99LCHAN,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/TBJrzFOFXo qqqqq",1,0,0,0
566,2022-01-12 13:09:20+00:00,theone4dowoon,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/EFWwVloJOV qqqqq",1,0,0,0
567,2022-01-12 13:09:02+00:00,k_maaarts,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/qtLBoJxd8k qqqqq",0,0,0,0
568,2022-01-12 13:08:49+00:00,krisyaaang,Sibugaynons for Leni!! 💗 https://t.co/RLDI8J2r6Q qqqqq,0,0,0,0
569,2022-01-12 13:08:47+00:00,anisfadheelah_,"Abg ipar: Drama korea nape latest leni?
Me: Lama dah tak layan. Takdak masa. Yg paling latest tau Hometown cha cha cha.
Afiq: Drama apa castle2 tu?
Me: Penthouse…Tp ada 3 seasons la.
Abg ipar: Penthouse. Ok. Bereh. qqqqq",0,0,0,0
570,2022-01-12 13:08:30+00:00,Antonio64806119,"That's also what I suspect. I don't follow anyone asking to be followed. If it happens that the consistently post sensible pro Leni tweet, I follow them https://t.co/yrAR3Mv1ZI qqqqq",0,0,0,0
571,2022-01-12 13:07:20+00:00,mardycxm,"Ako si Mardy mula sa Carmona Cavite, lumalaban at sumusuporta para kay LENI ROBREDO (@lenirobredo) at para sa mas magandang kinabukasan ng bawat Pilipino! 

Kay LENI ROBREDO, Gobyernong Tapat, Angat Buhay Lahat! 

#LakasNiLeni #LeniKiko2022 https://t.co/H62dznKryz qqqqq",457,13,85,1
572,2022-01-12 13:06:53+00:00,OchefAntipolo,Reasons bakit si Vp @lenirobredo ang dapat mong iboto. https://t.co/on0qQ0dm9p qqqqq,2,0,0,0
573,2022-01-12 13:06:34+00:00,soi4_11,"Bastos! Cge lalo nyong bastusin at lait laitin si VP Leni, at lalo lang lumalakas ang simpatya sa kanya. https://t.co/oqx1uVe3M2 qqqqq",0,0,0,0
574,2022-01-12 13:06:32+00:00,MeMajestyMiggy,My Kakampink Heart is filled with Glee once again 💖💖💖 The only 2 things I wish for is to meet and have a conversation with you  In person and For you to be the Next President of our Nation. I will really campaign hard for you VP Leni and Sen. Kiko #KakamPink #LeniRobredo2022 https://t.co/Autza20jY9 qqqqq,57,2,12,1
575,2022-01-12 13:06:04+00:00,PilyoSiDada,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/eqpef6xZKT qqqqq",1,0,0,0
576,2022-01-12 13:05:57+00:00,cj_trance17,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/tX8SjHS83c qqqqq",1,0,0,0
577,2022-01-12 13:05:46+00:00,wtflalalisa,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/pjCjhUuxwT qqqqq",1,0,0,0
578,2022-01-12 13:05:16+00:00,ohlalasehunnie,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/l2SC3dI8g1 qqqqq",1,0,0,0
579,2022-01-12 13:05:03+00:00,pinkbyproxy,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/iKlHIV7dJ7 qqqqq",3,0,0,0
580,2022-01-12 13:04:51+00:00,Antonio64806119,"Yup, Kiko and all of Leni's senatorial candidates. Remember nasa senado pa rin Sina Bonggo, Tolentino, at Bato https://t.co/8WnyqWTjya qqqqq",5,0,2,0
581,2022-01-12 13:04:39+00:00,yoonhonghao,hello! if may buyers akong kakampink i can give out free Leni Robredo stickers sabi lang kayo &lt;3 qqqqq,5,0,1,0
582,2022-01-12 13:03:58+00:00,unholyhours,"Two notorious trollmasters started a group uniting all opponents of #LeniRobredo so they can have a sounding board of all their hate messages to her. #ABL has 45K members. In less than a day, Leni supporters started ABL Angat Buhay Lahat and surpassed the ABL membership qqqqq",950,33,92,6
583,2022-01-12 13:03:31+00:00,JCerecre,Itaas mo muna ang trust rating mo.🤣🤣🤣🤣🤣 @lenirobredo https://t.co/fdSr2IBTAe qqqqq,0,0,0,0
584,2022-01-12 13:03:01+00:00,RyanLingo_,"I'm criticizing Leni only, I'm not including her daughters with my frustrations. Sana ganun din sila sa mga anak ni Bongbong. qqqqq",80,6,14,3
585,2022-01-12 13:02:20+00:00,H33Sunni3,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/03SENf6dnS qqqqq",2,0,0,0
586,2022-01-12 13:02:12+00:00,MimiFire5,VP Leni is Super Workaholic! https://t.co/VUPCVSBvHa qqqqq,0,0,0,0
587,2022-01-12 13:02:10+00:00,MaeryAugustine,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/BTJWfVu8v8 qqqqq",1,0,0,0
588,2022-01-12 13:01:44+00:00,masor43,"Ako si Marlene Soriano  mula sa Bgy. Marcelo Green Pque,lumalaban at sumusuporta kay LENI at KIKO para sa magandang kinabukasan ng bawat Pilipino! 

Kay LENI ROBREDO at KIKO PANGILINAN, Gobyernong Tapat, Angat Buhay Lahat!
#lakasnileni 
#LeniKiko2022
#marcelogreenispink https://t.co/R3asEIWK4w qqqqq",2,1,1,0
589,2022-01-12 13:01:21+00:00,yujinsoulgbt,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/zUKYssYUqe qqqqq",1,0,0,0
590,2022-01-12 13:01:09+00:00,ToniSpeakEasy,"Naghahanap pa tayo ng Public Official na nagco commute- si VP Leni ang alam ko na nasa Congress na, pero nag co commute pa din  #TikTok https://t.co/Hl78nniiZs qqqqq",10,0,1,0
591,2022-01-12 13:00:32+00:00,chrisdan_wee,my biggest flex is lahat ng sa side ng nanay ko leni supporter🥵🥵 mama ko lang undecided🙄🙄🙄 qqqqq,1,0,0,0
592,2022-01-12 13:00:02+00:00,News5PH,Binira ni Vice Pres. Leni Robredo ang mga fake news na ipinakakalat tungkol sa kaniya at sa mga programa ng kaniyang opisina. | via @JCCosico #FrontlinePilipinas #BilangPilipino2022 https://t.co/NuKOVzCGSR qqqqq,14,0,4,1
593,2022-01-12 13:00:01+00:00,franciscojoy23,throwback muna tayo madam @lenirobredo  naaalala mo pa ba ito haha nakakahiya di ba imagine isinuska ka ng mga kababayan mo..di ba nakakahiya bise presidente ka tapos ganyan ginawa sayo haha  https://t.co/lUSEzRuLAe qqqqq,1,0,0,0
594,2022-01-12 12:58:41+00:00,make_sensei,"Matanong lg po..
Lahat dito,
D ba solid Leni- Kiko?? qqqqq",505,66,22,2
595,2022-01-12 12:56:59+00:00,nathans29134419,Halus apat na buwan na lang election na.may napansin lang ako.biglang sunud-sunod yung mga survey na nagpapakita na si leni ang #1.tapos may hacking issue pa sa comelec.mukhang may mind conditioning na nangyayari.para nga naman pag ginawa ang magic ay di mahalata.🙄 qqqqq,1,0,0,0
596,2022-01-12 12:55:53+00:00,Sanggre_,As if naman influential ka. @lenirobredo 🙄😂🤣😅 https://t.co/pb1I5AsOnW qqqqq,4,0,0,0
597,2022-01-12 12:55:26+00:00,theEKISlist,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/QILv4KzOKQ qqqqq",2,0,0,0
598,2022-01-12 12:54:24+00:00,wokeitalkie,"The growth of the ""Anyone But Leni"" group is organic, watered by fresh &amp; lively discussions, cultivated by diversified opinions &amp; beliefs from all camps

E yung Angat Buhay Lahat? It's just a mob with d same people. What purpose does it serve apart from the already existing ones? qqqqq",27,0,4,1
599,2022-01-12 12:54:23+00:00,iamsheenangulo,"Lord, kahit hindi na po ako magka-jowa forever, basta si President Leni Robredo sa 2022. 🥺 qqqqq",39,1,6,4
600,2022-01-12 12:54:20+00:00,ulaulaulap,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/TEXRlZRiZZ qqqqq",1,0,0,0
601,2022-01-12 12:53:45+00:00,megandrugs,kailangan ko ipin tweet huy kay leni hanggang manalo sya dahil hindi ako papayag qqqqq,1,1,0,0
602,2022-01-12 12:53:10+00:00,shimukendou,Lavarn! Leni lightstick naman next char hahaha. https://t.co/0mkMVIKjSY qqqqq,0,1,0,0
603,2022-01-12 12:53:02+00:00,Kranthi_KumarPK,"Atlane corrent rates kuda thaggi mani cheppu sir, 
Corporation ,Municipality, grama panchayat ki. Ekkada theatre run chesina power , maintenance , distribution cost same ye untundi, akkada Leni variance ticket prices meeda enduku ? https://t.co/pzFJpUvmD3 qqqqq",0,1,0,0
604,2022-01-12 12:52:54+00:00,gomgooreumi,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/f2bGy7BBN2 qqqqq",1,0,0,0
605,2022-01-12 12:51:24+00:00,smninews,"VP Leni, aminadong hindi kayang makipagsabayan kay BBM sa kampanya

#ItuloyAngPagbabago
#SMNIElectionWatch2022
#Halalan2022 https://t.co/LQCSHa4ghV qqqqq",171,60,25,33
606,2022-01-12 12:51:21+00:00,AktharWizard,"Nala reach leni vallu Andaru vachi  Hi
 cheppdra matladukundam 💔 https://t.co/zSLfHCgNTE qqqqq",3,11,0,1
607,2022-01-12 12:51:05+00:00,kreshops,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/PBTvcVYRA1 qqqqq",1,0,0,0
608,2022-01-12 12:50:49+00:00,iamsheenangulo,"Kahit hindi na ako maging Latin Honor, basta PRESIDENT LENI ROBREDO sa 2022. ✊ qqqqq",18,1,1,1
609,2022-01-12 12:50:40+00:00,mel_alcaraz,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/FSWeCgu1jt qqqqq",1,0,0,0
610,2022-01-12 12:50:23+00:00,Kiyanoooo2,Halos lahat ng ads sa YT si Leni? qqqqq,0,0,0,0
611,2022-01-12 12:49:37+00:00,Shankardada55,"Nala reach leni vallu Andaru vachi  Hi

 cheppdra matladukundam https://t.co/JxM036QB6c qqqqq",9,26,2,1
612,2022-01-12 12:48:55+00:00,SiSaintDorado,"Ako si Saint mula sa Laguna, lumalaban at sumusuporta para kay LENI at KIKO at para mas magandang kinabukasan ng bawat Pilipino! 

Kay LENI ROBREDO at KIKO PANGILINAN, Gobyernong Tapat, Angat Buhay Lahat! 🎀
#LakasNiLeni #LeniKiko2022 https://t.co/JUb2usZkcE qqqqq",12,0,7,0
613,2022-01-12 12:48:09+00:00,vinbu,"Thank you Manila LGU and Isko Moreno for ayuda and self care kits. See, indi lang naman si mama leni ang tumutulong. Dont validate other candidates mga pinklawans. Chos. https://t.co/Z7h9xGvpZB qqqqq",2,0,2,1
614,2022-01-12 12:47:35+00:00,joynuoyi,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/DyGDMiIamF qqqqq",3,0,0,0
615,2022-01-12 12:47:31+00:00,iamjansh,"Di ko tlga maintindihan kung paano nila tuloy na pinunupuna ang nonesense na issue laban kay Leni, pero bulag bulagan sila sa mga issue ng integrity ni BBM. Tapos they claim pa na wala silang pres candidate... tsss #LetLeniLead2022 qqqqq",1,0,0,0
616,2022-01-12 12:47:14+00:00,normanagleron,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/dECrO4ti5h qqqqq",1,0,0,0
617,2022-01-12 12:47:11+00:00,elysianmazie,Zindagi mein bas durson ko Congratulations dena reh gya hai pata nahi leni kab hai 😢😢😢 qqqqq,4,0,0,0
618,2022-01-12 12:46:39+00:00,News5PH,"Binisita ni Vice Pres. Leni Robredo ang kaniyang proyektong Swab Cab sa Ina ng Lupang Pangako Parish.

📸: Leni Robredo (Facebook) https://t.co/XxPknMLD45 qqqqq",18,2,5,0
619,2022-01-12 12:46:26+00:00,parksydongsc,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/Crd7l8JOHJ qqqqq",1,0,0,0
620,2022-01-12 12:46:10+00:00,Jbrtsrsns,"LENI para sa pagbabago, punyeta di ko na kaya ang kapistehang ito!!!!. Leni Leni Leni qqqqq",0,0,0,0
621,2022-01-12 12:45:56+00:00,wenceyboi,isnt the leni-kiko poster too corporate? qqqqq,0,0,0,0
622,2022-01-12 12:45:49+00:00,NuegasGabriel,Leni Robredo in the haus.💪💪💪https://t.co/7A9eK1H7jT qqqqq,1,0,0,0
623,2022-01-12 12:45:31+00:00,fab_vikki,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/CQQvwa2jeu qqqqq",2,1,0,0
624,2022-01-12 12:45:29+00:00,stankimyeontan,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/S156GQnDEA qqqqq",1,0,0,0
625,2022-01-12 12:45:27+00:00,expensivewoong,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/ej1EgkdMEW qqqqq",1,0,0,0
626,2022-01-12 12:44:32+00:00,normanagleron,"Compared to the survey by @jonvicremulla that had about 20k+ votes before it was deleted, this one also has @lenirobredo with a significant lead but currently has a higher number of votes at 22k+ and there are 3 more days to go before it ends. 👏 https://t.co/AleuXnzjzq qqqqq",0,0,0,0
627,2022-01-12 12:43:49+00:00,teacherguinie,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/8E7XxExJSM qqqqq",1,0,0,0
628,2022-01-12 12:43:29+00:00,LemHar777,"We're going around in circles.

Maybe we create an official page where we establish a timeline from the Jabidah massacre up to present.

Post screenshots of court decisions, press releases, official statements, etc. and see who is more worthy of our votes now: LENI or BBM? https://t.co/HSjYTCqpEv qqqqq",8,0,1,0
629,2022-01-12 12:43:19+00:00,mark_mywordsPH,"Friendly tip to yellows para tumaas naman survey ni Leni:

Busalan nyo bibig nyan! qqqqq",3,0,0,0
630,2022-01-12 12:43:10+00:00,NuegasGabriel,Leni Robredo in the haus.✔️✔️✔️https://t.co/31f3uQSfZr qqqqq,2,0,0,0
631,2022-01-12 12:43:04+00:00,NichTweet101679,"Naman Madam @lenirobredo tiwala kami sa pamumuno ni PRRD. Sayo wala. Fake VP. 
BBMSARA PA RIN
#KayMarcosTayo https://t.co/sLepfK7Gi5 qqqqq",15,3,5,1
632,2022-01-12 12:42:31+00:00,srnsb___,"📣 Kay @lenirobredo at @kikopangilinan, GOBYERNONG TAPAT, ANGAT BUHAY LAHAT! 🇵🇭

Pwede pong i-download ang high-res version dito: https://t.co/NbGRdlmVrA

#LeniKiko2022 
#Kakampink
#LeniForPresident2022 
#GobyernongTapatAngatBuhayLahat 
#LeniRobredo2022
@teamlenirobredo https://t.co/SYHOaLKCBn qqqqq",48,0,21,0
